Spectrum,1/25/2024 7:56:39 PM
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
9.9099995300309287E+37
